"uid","domainID","siteID","plotID","trapCoordinate","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","date","eventID","individualID","taxonID","scientificName","taxonRank","identificationQualifier","identificationStatus","sex","reproductiveCondition","recapture","fate","replacedTag","lifeStage","testes","nipples","pregnancyStatus","vagina","hindfootLength","earLength","tailLength","totalLength","weight","bloodSampleID","bloodSampleMethod","fecalSampleID","fecalSampleCondition","earSampleID","hairSampleID","whiskerSampleID","voucherSampleID","measuredBy","recordedBy","remarks","consistencyTagIDSexQF","consistencyTagIDTaxonIDQF","consistencyTagIDLifeStageQF","orderTagIDRecaptureQF","orderTagIDLifeStageQF"
"6FDC89332FB74EA2855DA19497C5B5C5","D03","JERC","JERC_002","D5","evergreenForest",31.195710,-84.459460,"WGS84",,46.4,,"2014-08-20","MAM.JERC.2014.09","NEON.MAM.D03.0R2122","PEGO","Peromyscus gossypinus","species",," ","F","N","Y",,,"adult",,"nonenlarged","not","neither",21.0,,,,21.00,"JERC.20140820.R2122.B","mandibular","JERC.20140820.R2122.F","fresh",,,,,"4cqeLHiLe4hyy8sn+zfSLIDfctUtW0hJ","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0
"796FCC5994B8496E9FCAE4ECE4CA283A","D03","JERC","JERC_002","B7","evergreenForest",31.195534,-84.459674,"WGS84",,46.4,,"2014-08-20","MAM.JERC.2014.09","NEON.MAM.D03.0R2203","PEGO","Peromyscus gossypinus","species",," ","M","N","Y",,,"adult","nonscrotal",,,,22.0,,,,27.00,,,,,,,,,"4cqeLHiLe4hyy8sn+zfSLIDfctUtW0hJ","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0
"A0E88AC7DCBE4BFA804549560A75231A","D03","JERC","JERC_002","I5","evergreenForest",31.195700,-84.458935,"WGS84",,46.5,,"2014-08-20","MAM.JERC.2014.09","NEON.MAM.D03.0R1019","SIHI","Sigmodon hispidus","species",," ","F","R","N",,,"adult",,,"not","swollen",,,,,,"JERC.20140820.R1019.B","mandibular",,,,,,,"4cqeLHiLe4hyy8sn+zfSLIDfctUtW0hJ","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0
"5F8AF20B1E3345A885614054B0960E0D","D03","JERC","JERC_002","I1","evergreenForest",31.196060,-84.458926,"WGS84",,46.5,,"2014-08-20","MAM.JERC.2014.09","NEON.MAM.D03.0L1016","SIHI","Sigmodon hispidus","species",," ","F","R","N",,,"adult",,"nonenlarged","not","plugged",,,,,,,,,,,,,,"4cqeLHiLe4hyy8sn+zfSLIDfctUtW0hJ","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0
"FF4E526EAC6F4C68BA2F5E29297B843F","D03","JERC","JERC_002","H1","evergreenForest",31.196062,-84.459030,"WGS84",,46.4,,"2014-08-20","MAM.JERC.2014.09","NEON.MAM.D03.0R2084","PEGO","Peromyscus gossypinus","species",," ","F","N","Y",,,"adult",,"nonenlarged","not","neither",,,,,,,,,,,,,,"4cqeLHiLe4hyy8sn+zfSLIDfctUtW0hJ","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0
"8818957D89D34B8986603BD7302126D0","D03","JERC","JERC_002","G3","evergreenForest",31.195884,-84.459140,"WGS84",,46.4,,"2014-08-20","MAM.JERC.2014.09",,"SIHI","Sigmodon hispidus","species",," ",,"N","N","escaped",,,,,"not",,,,,,,,,,,,,,,"4cqeLHiLe4hyy8sn+zfSLIDfctUtW0hJ","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,-1,-1,-1,-1,-1
"4B4062FEA6FE49BF8A49D000D43C26FF","D03","JERC","JERC_002","F2","evergreenForest",31.195976,-84.459243,"WGS84",,46.4,,"2014-08-20","MAM.JERC.2014.09","NEON.MAM.D03.0R1008","SIHI","Sigmodon hispidus","species",," ","M","N","N",,,"juvenile","nonscrotal",,,,23.0,,,,32.00,,"unsuccessful",,,,,,,"4cqeLHiLe4hyy8sn+zfSLIDfctUtW0hJ","SZd6jJU+PWukgvziuyetpzviWNuM2FzT","injury on tip of tail",0,0,0,-1,0
"40E80916EB8541BBBFBD3EE7677EC7CA","D03","JERC","JERC_002","A1","evergreenForest",31.196077,-84.459765,"WGS84",,46.3,,"2014-08-20","MAM.JERC.2014.09","NEON.MAM.D03.0R1082","SIHI","Sigmodon hispidus","species",," ","M","N","N",,,"juvenile","nonscrotal",,,,26.0,,,,40.00,"JERC.20140820.R1082.B","mandibular","JERC.20140820.R1082.F","fresh",,,,,"4cqeLHiLe4hyy8sn+zfSLIDfctUtW0hJ","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0
"90298CB1A09F47CAA05C7DBB9029AF5B","D03","JERC","JERC_002","A8","evergreenForest",31.195446,-84.459781,"WGS84",,46.4,,"2014-08-20","MAM.JERC.2014.09","NEON.MAM.D03.0R2159","PEGO","Peromyscus gossypinus","species",," ","F","N","Y",,,"adult",,"nonenlarged","not","neither",,,,,,,,,,,,,,"4cqeLHiLe4hyy8sn+zfSLIDfctUtW0hJ","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0
"2420C6EBEFCC401C95E89675CECDBCAB","D03","JERC","JERC_002","A4","evergreenForest",31.195806,-84.459772,"WGS84",,46.3,,"2014-08-20","MAM.JERC.2014.09","NEON.MAM.D03.0L1064","SIHI","Sigmodon hispidus","species",," ","F","R","N",,,"adult",,"nonenlarged","not","swollen",29.0,,,,100.00,"JERC.20140820.L1064.B","mandibular",,,,,,,"4cqeLHiLe4hyy8sn+zfSLIDfctUtW0hJ","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0
